time,event_type,price,side
73.17986178398132,market,122390.73,buy
73.17986178398132,market,122390.83,buy
73.17986178398132,market,122391.42,buy
73.17986178398132,market,122391.51,buy
73.17986178398132,market,122390.73,buy
73.17986178398132,market,122391.42,buy
73.17986178398132,market,122390.06,buy
73.17986178398132,market,122391.42,buy
73.17986178398132,market,122390.83,buy
73.17986178398132,market,122390.73,buy
73.17986178398132,market,122390.3,buy
73.17986178398132,market,122390.06,buy
73.17986178398132,market,122390.01,buy
73.17986178398132,market,122389.83,buy
73.17986178398132,market,122389.43,buy
73.17986178398132,market,122389.14,buy
73.17986178398132,market,122389.13,buy
73.17986178398132,market,122390.01,buy
73.17986178398132,market,122389.83,buy
73.17986178398132,market,122389.43,buy
73.17986178398132,market,122389.14,buy
73.17986178398132,market,122389.13,buy
73.17986178398132,market,122390.3,buy
73.17986178398132,market,122391.51,buy
73.17986178398132,market,122391.51,buy
73.17986178398132,market,122390.01,buy
73.17986178398132,market,122389.83,buy
73.17986178398132,market,122389.43,buy
73.17986178398132,market,122389.14,buy
73.17986178398132,market,122390.06,buy
73.17986178398132,market,122390.3,buy
73.17986178398132,market,122390.83,buy
73.17986178398132,market,122389.13,buy
73.17986178398132,market,122391.76,buy
73.18886184692383,market,122391.77,buy
73.18886184692383,market,122391.77,buy
73.18886184692383,market,122391.77,buy
73.18886184692383,market,122391.77,buy
73.18886184692383,market,122391.77,buy
73.34486174583435,market,122391.77,buy
73.34486174583435,market,122391.77,buy
73.34486174583435,market,122391.77,buy
73.34486174583435,market,122391.77,buy
73.34486174583435,market,122391.77,buy
73.3528618812561,market,122391.76,sell
73.3528618812561,market,122391.76,sell
73.3528618812561,market,122391.76,sell
73.3528618812561,market,122391.76,sell
73.3528618812561,market,122391.76,sell
73.74886178970337,market,122391.77,buy
73.74886178970337,market,122391.77,buy
73.74886178970337,market,122391.77,buy
73.74886178970337,market,122391.77,buy
73.74886178970337,market,122391.77,buy
73.75386190414429,market,122391.77,sell
73.75386190414429,market,122391.78,buy
73.75386190414429,market,122391.79,buy
73.75386190414429,market,122391.86,buy
73.75386190414429,market,122391.89,buy
73.75386190414429,market,122392.38,buy
73.75386190414429,market,122392.38,buy
73.75386190414429,market,122391.89,buy
73.75386190414429,market,122391.86,buy
73.75386190414429,market,122391.78,buy
73.75386190414429,market,122391.77,sell
73.75386190414429,market,122391.79,buy
73.75386190414429,market,122391.79,buy
73.75386190414429,market,122391.78,buy
73.75386190414429,market,122392.38,buy
73.75386190414429,market,122391.86,buy
73.75386190414429,market,122391.79,buy
73.75386190414429,market,122391.78,buy
73.75386190414429,market,122391.77,sell
73.75386190414429,market,122391.79,buy
73.75386190414429,market,122391.78,buy
73.75386190414429,market,122391.77,sell
73.75386190414429,market,122391.77,sell
73.75386190414429,market,122391.89,buy
73.75386190414429,market,122391.86,buy
73.75386190414429,market,122391.89,buy
73.75386190414429,market,122392.38,buy
73.75386190414429,market,122391.86,buy
73.75386190414429,market,122391.89,buy
73.75386190414429,market,122392.38,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.71,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.4,buy
73.75986170768738,market,122392.7,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.7,buy
73.75986170768738,market,122392.71,buy
73.75986170768738,market,122393.33,buy
73.75986170768738,market,122392.71,buy
73.75986170768738,market,122392.7,buy
73.75986170768738,market,122392.4,buy
73.75986170768738,market,122392.4,buy
73.75986170768738,market,122393.33,buy
73.75986170768738,market,122392.7,buy
73.75986170768738,market,122393.33,buy
73.75986170768738,market,122392.71,buy
73.75986170768738,market,122393.33,buy
73.75986170768738,market,122392.4,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.39,buy
73.75986170768738,market,122392.4,buy
73.75986170768738,market,122392.7,buy
73.75986170768738,market,122392.71,buy
73.75986170768738,market,122393.33,buy
73.80286169052124,market,122393.59,sell
73.80286169052124,market,122393.59,sell
73.80286169052124,market,122393.59,sell
73.80286169052124,market,122393.59,sell
73.80286169052124,market,122393.59,sell
73.82886171340942,market,122395.49,buy
73.82886171340942,market,122395.43,buy
73.82886171340942,market,122395.38,buy
73.82886171340942,market,122395.08,buy
73.82886171340942,market,122393.61,buy
73.82886171340942,market,122393.88,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122394.54,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122393.88,buy
73.82886171340942,market,122393.6,buy
73.82886171340942,market,122394.49,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122395.49,buy
73.82886171340942,market,122395.43,buy
73.82886171340942,market,122395.38,buy
73.82886171340942,market,122395.08,buy
73.82886171340942,market,122394.54,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122394.5,buy
73.82886171340942,market,122393.6,buy
73.82886171340942,market,122394.49,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122395.49,buy
73.82886171340942,market,122395.43,buy
73.82886171340942,market,122395.38,buy
73.82886171340942,market,122395.08,buy
73.82886171340942,market,122394.54,buy
73.82886171340942,market,122394.5,buy
73.82886171340942,market,122394.49,buy
73.82886171340942,market,122393.61,buy
73.82886171340942,market,122393.88,buy
73.82886171340942,market,122394.5,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122394.5,buy
73.82886171340942,market,122394.54,buy
73.82886171340942,market,122394.5,buy
73.82886171340942,market,122394.49,buy
73.82886171340942,market,122393.88,buy
73.82886171340942,market,122393.61,buy
73.82886171340942,market,122393.6,buy
73.82886171340942,market,122395.49,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122395.49,buy
73.82886171340942,market,122395.43,buy
73.82886171340942,market,122395.38,buy
73.82886171340942,market,122395.08,buy
73.82886171340942,market,122394.54,buy
73.82886171340942,market,122394.49,buy
73.82886171340942,market,122395.43,buy
73.82886171340942,market,122395.38,buy
73.82886171340942,market,122395.08,buy
73.82886171340942,market,122394.54,buy
73.82886171340942,market,122394.5,buy
73.82886171340942,market,122394.49,buy
73.82886171340942,market,122395.08,buy
73.82886171340942,market,122393.88,buy
73.82886171340942,market,122393.6,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122393.6,buy
73.82886171340942,market,122393.61,buy
73.82886171340942,market,122393.88,buy
73.82886171340942,market,122393.61,buy
73.82886171340942,market,122395.38,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122395.49,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122396.97,buy
73.82886171340942,market,122395.43,buy
74.58386182785034,market,122396.97,buy
74.58386182785034,market,122396.97,buy
74.58386182785034,market,122396.97,buy
74.58386182785034,market,122396.97,buy
74.58386182785034,market,122396.97,buy
74.58386182785034,market,122396.97,buy
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
74.94786190986633,market,122396.96,sell
75.05186176300049,market,122396.96,sell
75.05186176300049,market,122396.96,sell
75.05186176300049,market,122396.96,sell
75.05186176300049,market,122396.96,sell
75.05186176300049,market,122396.96,sell
75.05186176300049,market,122396.96,sell
75.05786180496216,market,122396.97,buy
75.05786180496216,market,122396.97,buy
75.05786180496216,market,122396.97,buy
75.05786180496216,market,122396.97,buy
75.05786180496216,market,122396.97,buy
75.05786180496216,market,122396.97,buy
75.0808618068695,market,122396.96,sell
75.0808618068695,market,122396.96,sell
75.0808618068695,market,122396.96,sell
75.0808618068695,market,122396.96,sell
75.0808618068695,market,122396.96,sell
75.0808618068695,market,122396.96,sell
76.01786184310913,market,122396.97,buy
76.01786184310913,market,122396.97,buy
76.01786184310913,market,122396.97,buy
76.01786184310913,market,122396.97,buy
76.01786184310913,market,122396.97,buy
76.01786184310913,market,122396.97,buy
76.02086186408997,market,122396.96,sell
76.02086186408997,market,122396.96,sell
76.02086186408997,market,122396.96,sell
76.02086186408997,market,122396.96,sell
76.02086186408997,market,122396.96,sell
76.02086186408997,market,122396.96,sell
76.66186189651489,market,122396.96,sell
76.66186189651489,market,122396.96,sell
76.66186189651489,market,122396.96,sell
76.66186189651489,market,122396.96,sell
76.66186189651489,market,122396.96,sell
77.00486183166504,market,122396.96,sell
77.00486183166504,market,122396.96,sell
77.00486183166504,market,122396.96,sell
77.00486183166504,market,122396.96,sell
77.00486183166504,market,122396.96,sell
77.28986191749573,market,122396.97,buy
77.28986191749573,market,122396.97,buy
77.28986191749573,market,122396.97,buy
77.28986191749573,market,122396.97,buy
77.28986191749573,market,122396.97,buy
77.53286170959473,market,122396.97,buy
77.53286170959473,market,122396.97,buy
77.53286170959473,market,122396.97,buy
77.53286170959473,market,122396.97,buy
77.53286170959473,market,122396.97,buy
77.57386183738708,market,122396.97,buy
77.57386183738708,market,122396.97,buy
77.57386183738708,market,122396.97,buy
77.57386183738708,market,122396.97,buy
77.57386183738708,market,122396.97,buy
77.99386191368103,market,122396.97,buy
77.99386191368103,market,122396.97,buy
77.99386191368103,market,122396.97,buy
77.99386191368103,market,122396.97,buy
77.99386191368103,market,122396.97,buy
78.34286189079285,market,122396.96,sell
78.34286189079285,market,122396.96,sell
78.34286189079285,market,122396.96,sell
78.34286189079285,market,122396.96,sell
78.34286189079285,market,122396.96,sell
78.36886191368103,market,122396.97,buy
78.36886191368103,market,122396.97,buy
78.36886191368103,market,122396.97,buy
78.36886191368103,market,122396.97,buy
78.36886191368103,market,122396.97,buy
78.48286175727844,market,122396.96,sell
78.48286175727844,market,122396.96,sell
78.48286175727844,market,122396.96,sell
78.48286175727844,market,122396.96,sell
78.48286175727844,market,122396.96,sell
78.5258617401123,market,122396.96,sell
78.5258617401123,market,122396.96,sell
78.5258617401123,market,122396.96,sell
78.5258617401123,market,122396.96,sell
78.5258617401123,market,122396.96,sell
79.22986173629761,market,122396.96,sell
79.22986173629761,market,122396.96,sell
79.22986173629761,market,122396.96,sell
79.22986173629761,market,122396.96,sell
79.22986173629761,market,122396.96,sell
79.27086186408997,market,122396.97,buy
79.27086186408997,market,122396.97,buy
79.27086186408997,market,122396.97,buy
79.27086186408997,market,122396.97,buy
79.27086186408997,market,122396.97,buy
79.54243087768555,limit,122443.29577080662,sell
79.92786169052124,market,122396.96,sell
79.92786169052124,market,122396.96,sell
79.92786169052124,market,122396.96,sell
79.92786169052124,market,122396.96,sell
80.97886180877686,market,122396.97,buy
80.97886180877686,market,122396.97,buy
80.97886180877686,market,122396.97,buy
80.97886180877686,market,122396.97,buy
81.62186169624329,market,122396.97,buy
81.62186169624329,market,122396.97,buy
81.62186169624329,market,122396.97,buy
81.62186169624329,market,122396.97,buy
81.66786170005798,market,122396.96,sell
81.66786170005798,market,122396.96,sell
81.66786170005798,market,122396.96,sell
81.66786170005798,market,122396.96,sell
81.75386190414429,market,122396.97,buy
81.75386190414429,market,122396.97,buy
81.75386190414429,market,122396.97,buy
81.75386190414429,market,122396.97,buy
82.1878616809845,market,122396.96,sell
82.1878616809845,market,122396.96,sell
82.1878616809845,market,122396.96,sell
82.1878616809845,market,122396.96,sell
82.31786179542542,market,122396.97,buy
82.31786179542542,market,122396.97,buy
82.31786179542542,market,122396.97,buy
82.31786179542542,market,122396.97,buy
82.48686170578003,market,122396.96,sell
82.48686170578003,market,122396.96,sell
82.48686170578003,market,122396.96,sell
82.48686170578003,market,122396.96,sell
82.8847587108612,limit,122400.02907908053,buy
83.09286189079285,market,122396.96,sell
83.09286189079285,market,122396.96,sell
83.09286189079285,market,122396.96,sell
83.23186182975769,market,122396.97,buy
83.23186182975769,market,122396.97,buy
83.23186182975769,market,122396.97,buy
83.2518618106842,market,122396.97,buy
83.2518618106842,market,122396.97,buy
83.2518618106842,market,122396.97,buy
83.26786184310913,market,122396.96,sell
83.26786184310913,market,122396.96,sell
83.26786184310913,market,122396.96,sell
83.51086187362671,market,122396.96,sell
83.51086187362671,market,122396.96,sell
83.51086187362671,market,122396.96,sell
83.68386173248291,market,122396.96,sell
83.68386173248291,market,122396.96,sell
83.68386173248291,market,122396.96,sell
84.28486180305481,market,122396.96,sell
84.28486180305481,market,122396.96,sell
84.28486180305481,market,122396.96,sell
84.50286173820496,market,122396.97,buy
84.50286173820496,market,122396.97,buy
84.50286173820496,market,122396.97,buy
85.00386190414429,market,122396.96,sell
85.00386190414429,market,122396.96,sell
85.00386190414429,market,122396.96,sell
85.40886187553406,market,122396.96,sell
85.40886187553406,market,122396.96,sell
85.40886187553406,market,122396.96,sell
85.50386190414429,market,122396.96,sell
85.50386190414429,market,122396.96,sell
85.50386190414429,market,122396.96,sell
86.14686179161072,market,122396.96,sell
86.14686179161072,market,122396.96,sell
86.14686179161072,market,122396.96,sell
86.21386170387268,market,122396.97,buy
86.21386170387268,market,122396.97,buy
86.21386170387268,market,122396.97,buy
86.48886179924011,market,122396.96,sell
86.48886179924011,market,122396.96,sell
87.51986169815063,market,122396.96,sell
87.51986169815063,market,122396.96,sell
87.78186178207397,market,122396.97,buy
87.78186178207397,market,122396.97,buy
87.85786175727844,market,122396.97,buy
87.85786175727844,market,122396.97,buy
87.88186168670654,market,122396.96,sell
87.88186168670654,market,122396.96,sell
87.89086174964905,market,122396.96,sell
87.89086174964905,market,122396.96,sell
87.89286184310913,market,122396.96,sell
87.89286184310913,market,122396.96,sell
88.04086184501648,market,122396.96,sell
88.04086184501648,market,122396.96,sell
88.7758617401123,market,122396.96,sell
88.7758617401123,market,122396.96,sell
88.77886176109314,market,122396.97,buy
88.77886176109314,market,122396.97,buy
88.85086178779602,market,122396.97,buy
88.85086178779602,market,122396.97,buy
89.36086177825928,market,122396.96,sell
89.36086177825928,market,122396.96,sell
89.56667280197144,cancel,122396.96,buy
89.56667280197144,limit,122368.81390074291,buy
90.02086186408997,market,122396.96,sell
90.05986189842224,market,122396.96,sell
90.29086184501648,market,122396.97,buy
90.47386169433594,market,122396.97,buy
90.52886176109314,market,122396.97,buy
90.72086191177368,market,122396.97,buy
90.79686188697815,market,122396.97,buy
90.91786170005798,market,122396.97,buy
90.95686173439026,market,122396.96,sell
91.1398618221283,market,122396.96,sell
91.17086172103882,market,122396.97,buy
91.52786183357239,market,122396.96,sell
91.6398618221283,market,122396.96,sell
91.7408618927002,market,122396.96,sell
91.87886190414429,market,122396.97,buy
91.98986172676086,market,122396.96,sell
92.3198618888855,market,122396.96,sell
92.34786176681519,market,122396.97,buy
92.4908618927002,market,122396.96,sell
92.73486185073853,market,122396.96,sell
92.8348617553711,market,122398.82,buy
92.8348617553711,market,122398.8,buy
92.8348617553711,market,122398.6,buy
92.8348617553711,market,122398.17,buy
92.8348617553711,market,122398.0,buy
92.8348617553711,market,122398.01,buy
92.8348617553711,market,122397.92,buy
92.8348617553711,market,122397.06,buy
92.8348617553711,market,122396.99,buy
92.8348617553711,market,122396.98,buy
92.8348617553711,market,122396.97,buy
92.8348617553711,market,122397.93,buy
92.8588616847992,market,122398.83,buy
92.90811276435852,cancel,122396.96,buy
92.97486186027527,market,122398.83,buy
94.70286178588867,market,122398.83,buy
94.7978618144989,market,122398.82,sell
95.24686169624329,market,122398.83,buy
95.310861825943,market,122398.83,buy
95.39386177062988,market,122398.83,buy
95.60786175727844,market,122398.83,buy
95.80486178398132,market,122398.83,buy
96.11186170578003,market,122398.83,buy
96.25253367424011,limit,122507.81251404274,buy
96.25253367424011,cancel,122398.82,buy
96.28486180305481,market,122403.86,buy
96.28486180305481,market,122403.87,buy
96.28486180305481,market,122404.0,buy
96.28486180305481,market,122404.15,buy
96.28486180305481,market,122404.16,buy
96.28486180305481,market,122404.7,buy
96.28486180305481,market,122404.17,buy
96.28486180305481,market,122403.82,buy
96.28486180305481,market,122404.89,buy
96.28486180305481,market,122404.9,buy
96.28486180305481,market,122404.17,buy
96.28486180305481,market,122403.0,buy
96.28486180305481,market,122398.92,buy
96.28486180305481,market,122401.89,buy
96.28486180305481,market,122402.0,buy
96.28486180305481,market,122398.83,buy
96.28486180305481,market,122398.84,buy
96.28486180305481,market,122398.83,buy
96.28486180305481,market,122399.56,buy
96.28486180305481,market,122399.77,buy
96.28486180305481,market,122398.85,buy
96.28486180305481,market,122400.0,buy
96.28486180305481,market,122400.53,buy
96.28486180305481,market,122400.66,buy
96.28486180305481,market,122401.42,buy
96.28486180305481,market,122401.84,buy
96.28486180305481,market,122399.78,buy
96.28586173057556,market,122406.15,buy
96.28586173057556,market,122407.79,buy
96.28586173057556,market,122407.0,buy
96.28586173057556,market,122406.86,buy
96.28586173057556,market,122406.44,buy
96.28586173057556,market,122406.16,buy
96.28586173057556,market,122406.12,buy
96.28586173057556,market,122407.16,buy
96.28586173057556,market,122406.0,buy
96.28586173057556,market,122404.9,buy
96.28586173057556,market,122404.95,buy
96.28586173057556,market,122405.0,buy
96.28586173057556,market,122406.11,buy
96.28586173057556,market,122405.41,buy
96.28586173057556,market,122405.51,buy
96.28586173057556,market,122405.8,buy
96.28586173057556,market,122405.3,buy
96.28686189651489,market,122407.94,buy
96.28686189651489,market,122408.0,buy
96.28686189651489,market,122408.36,buy
96.28686189651489,market,122408.37,buy
96.28686189651489,market,122408.0,buy
96.28786182403564,market,122409.45,buy
96.28786182403564,market,122410.11,buy
96.28786182403564,market,122410.0,buy
96.28786182403564,market,122409.0,buy
96.28786182403564,market,122408.37,buy
96.28786182403564,market,122408.37,buy
96.28786182403564,market,122408.37,buy
96.28786182403564,market,122408.37,buy
96.28786182403564,market,122409.18,buy
96.29086184501648,market,122410.89,sell
96.29286170005798,market,122410.9,buy
96.29286170005798,market,122411.0,buy
96.29286170005798,market,122411.0,buy
96.29386186599731,market,122411.0,buy
96.29486179351807,market,122412.69,buy
96.29486179351807,market,122413.97,buy
96.29486179351807,market,122413.74,buy
96.29486179351807,market,122413.0,buy
96.29486179351807,market,122412.85,buy
96.29486179351807,market,122412.62,buy
96.29486179351807,market,122411.42,buy
96.29486179351807,market,122412.32,buy
96.29486179351807,market,122412.24,buy
96.29486179351807,market,122412.18,buy
96.29486179351807,market,122412.0,buy
96.29486179351807,market,122411.71,buy
96.29486179351807,market,122412.47,buy
96.29486179351807,market,122410.9,buy
96.29486179351807,market,122410.91,buy
96.29586172103882,market,122413.97,buy
96.29586172103882,market,122414.0,buy
96.29586172103882,market,122414.11,buy
96.29886174201965,market,122414.74,buy
96.29886174201965,market,122414.74,buy
96.29886174201965,market,122414.13,buy
96.29886174201965,market,122414.12,buy
96.29886174201965,market,122414.34,buy
96.29986190795898,market,122414.74,buy
96.30386185646057,market,122414.74,buy
96.32886171340942,market,122414.12,buy
96.32886171340942,market,122414.13,buy
96.32886171340942,market,122414.16,buy
96.32886171340942,market,122414.73,buy
96.5938618183136,market,122424.25,buy
96.5938618183136,market,122424.27,buy
96.61386179924011,market,122424.98,buy
96.61386179924011,market,122425.0,buy
96.61386179924011,market,122424.6,buy
96.61386179924011,market,122424.46,buy
96.61386179924011,market,122424.45,buy
96.61386179924011,market,122424.59,buy
96.64686179161072,market,122426.01,buy
96.64686179161072,market,122425.5,buy
96.64686179161072,market,122425.51,buy
96.64686179161072,market,122425.52,buy
96.64686179161072,market,122425.62,buy
96.64686179161072,market,122425.67,buy
96.64686179161072,market,122426.0,buy
96.64686179161072,market,122426.1,buy
96.84286189079285,market,122426.72,sell
96.92586183547974,market,122426.73,buy
97.1878616809845,market,122426.72,sell
97.39786171913147,market,122430.44,buy
97.39786171913147,market,122430.5,buy
97.39786171913147,market,122430.6,buy
97.39786171913147,market,122431.0,buy
97.39786171913147,market,122430.0,buy
97.39786171913147,market,122432.94,buy
97.39786171913147,market,122432.48,buy
97.39786171913147,market,122432.85,buy
97.39786171913147,market,122432.94,buy
97.39786171913147,market,122431.2,buy
97.39786171913147,market,122429.1,buy
97.39786171913147,market,122432.0,buy
97.39786171913147,market,122428.41,buy
97.39786171913147,market,122426.73,buy
97.39786171913147,market,122426.74,buy
97.39786171913147,market,122426.75,buy
97.39786171913147,market,122427.0,buy
97.39786171913147,market,122427.01,buy
97.39786171913147,market,122429.0,buy
97.39786171913147,market,122427.53,buy
97.39786171913147,market,122427.69,buy
97.39786171913147,market,122428.0,buy
97.39786171913147,market,122428.06,buy
97.39786171913147,market,122427.26,buy
97.46686172485352,market,122432.95,buy
97.47086191177368,market,122437.0,buy
97.47086191177368,market,122437.14,buy
97.47086191177368,market,122437.15,buy
97.47086191177368,market,122437.25,buy
97.47086191177368,market,122437.26,buy
97.47086191177368,market,122437.36,buy
97.47086191177368,market,122438.0,buy
97.47086191177368,market,122438.32,buy
97.47086191177368,market,122438.54,buy
97.47086191177368,market,122438.97,buy
97.47086191177368,market,122439.78,buy
97.47086191177368,market,122439.43,buy
97.47086191177368,market,122440.0,buy
97.47086191177368,market,122440.08,buy
97.47086191177368,market,122436.77,buy
97.47086191177368,market,122440.47,buy
97.47086191177368,market,122440.84,buy
97.47086191177368,market,122441.0,buy
97.47086191177368,market,122441.04,buy
97.47086191177368,market,122441.76,buy
97.47086191177368,market,122439.0,buy
97.47086191177368,market,122440.33,buy
97.47086191177368,market,122436.75,buy
97.47086191177368,market,122436.72,buy
97.47086191177368,market,122432.95,buy
97.47086191177368,market,122432.96,buy
97.47086191177368,market,122432.97,buy
97.47086191177368,market,122433.0,buy
97.47086191177368,market,122436.76,buy
97.47086191177368,market,122433.59,buy
97.47086191177368,market,122433.66,buy
97.47086191177368,market,122433.69,buy
97.47086191177368,market,122433.91,buy
97.47086191177368,market,122434.0,buy
97.47086191177368,market,122433.01,buy
97.47086191177368,market,122434.17,buy
97.47086191177368,market,122434.57,buy
97.47086191177368,market,122434.87,buy
97.47086191177368,market,122435.0,buy
97.47086191177368,market,122435.01,buy
97.47086191177368,market,122436.0,buy
97.47086191177368,market,122436.36,buy
97.47086191177368,market,122436.37,buy
97.47086191177368,market,122436.38,buy
97.47086191177368,market,122434.06,buy
97.5238618850708,market,122441.76,buy
97.61486172676086,market,122441.76,buy
97.6178617477417,market,122441.76,buy
97.67886185646057,market,122441.76,buy
97.80286169052124,market,122441.75,sell
98.06886172294617,market,122441.76,buy
98.10986185073853,market,122441.76,buy
98.20786190032959,market,122441.75,sell
99.17486190795898,market,122441.75,sell
99.36086177825928,market,122441.76,buy
99.5628616809845,market,122441.76,buy
